voter,choice,created,proposal
0x6E2c266a5fd854373ede37CDcb1bF3Eb06900B07,1,1675684820,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x8Dff636eFb8F6889Af1d0d588CD4a05994D478Ee,1,1675681840,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x542256Ef33279C5545AA71f4b3B6298990f30Ffc,1,1675680773,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x89d2D4934ee4F1f579056418e6aeb136Ee919d65,1,1675680695,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xa30C7B2e676bE6b0C26D631c8161b62eBeBC3cD2,1,1675680649,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x4281579D99d855F2430C95a13720e53a0fCC0549,1,1675680609,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xB0331b22161cA290A15f825A29C008dCB5e1ff68,1,1675677652,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x305308cC98560E63e933A6bD70392617c9829BF8,1,1675674701,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x9A456152E0Da127C30a49357A461f4c3F80bd630,1,1675671767,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xd384Cc029B537503895fE252f94FBA87A05D677E,1,1675660410,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x44aFfd16cc53Ffb96E40c3caeF33261600DeF1AA,1,1675658808,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xC9C03900134fa324422519852094792298c71825,1,1675648835,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x6dED274b6DE680BF0Dc9352d84c26dF0A58dBD1b,1,1675648763,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xBA7e9Bb153F9c4C32903b721eB53B751E2c0bF12,1,1675639863,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x22e81335f9D4A609DF42f56ba5B583f565995296,1,1675636557,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xdC6b5549763D893b01A41aCF0D7d77CCb44f3417,1,1675636495,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x3070f20f86fDa706Ac380F5060D256028a46eC29,1,1675633800,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x1CA4C34b18ECF1df4bA7E2AE0EC1FC5960C349d9,1,1675633515,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x461F635488972409981EDbD043834dbaA7239FA6,2,1675628691,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x729D1ee0d3ef2B2b435e4C1093198993F1B6D2B6,1,1675627152,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x00BA3CA0B6Df1486c912893d9f288311A60ED753,1,1675626906,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x0A41387C22272749b22B4f777F1543964C19A854,1,1675625630,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xeb4135a5fff5cD44c08614f012e103a6429f65B3,1,1675625338,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x1b50afeD405C9930eAe5fb3803418b03F9615B1C,1,1675625234,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xf06e77fd9289763C1EfdA7B6901f388F47656102,1,1675621547,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xD9A0013af48591f8524280D6f8f98189cef45308,1,1675620397,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xE26EDCA05417A65819295c49fC67272Ab247D791,1,1675620361,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x67017BEbE2A4B8645B28F83D5D472618b35a1230,1,1675613465,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x28060dcBF0ce053473434BeF98cd4Ea60941523A,1,1675612739,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xb843De66d048E87d986C6dDA826a79e9a724D894,1,1675607954,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xf08d3B4048f472db9AFCa622fea6C54Cc1fe141C,1,1675606626,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x7A57546e74Ada6D8d93892Ffa11a57373dB45E13,1,1675606604,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x2b614ecc9e91aF9D056EB8ACcCF5D9928A7cF4F7,1,1675606253,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x66991c98912A882E29e9603B6e1B4c129B34a264,1,1675604603,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xCaB5541bad35e9ee799BeA9765C3c416D8Cc1Bb8,1,1675603923,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x657340f8F3187bB251700edE07140aaA93C08c35,1,1675602015,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x43079513eBD84AFb15BE79021C420Fe8055Bc635,1,1675601719,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x427197B1FB076c110f5d2bae24Fb05FED97C0456,1,1675601492,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x74C4623d7609F3eB2665aD32Ff96B44856b6051b,1,1675601457,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xe5cD86ff7f825a0ff6f699828D5c9bf163C0e3F9,1,1675599740,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x1e57d972AE6Bc70c101996f0d398BB683Ee052bf,1,1675597770,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x3bD99939365A7c4426e7556Dc1F54d868a1d2c09,1,1675593895,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x59AB3cb9CA8B7910Ba2D137A138B69bbF85bDf28,1,1675593631,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xD506Fb416B0ad8DBf7859B9B38c435405E3d1110,1,1675593507,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x49e2a5Af17fb2b37a0FF460217dC7A9FF4F34f90,2,1675591111,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x9c57027B1eca93093a6F446422C59C85A5A3Fa52,1,1675589724,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x33f6EE932cEa603Fafd6854827259bE172C91Da4,1,1675589625,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x8e2540edfA7410B6f32f54D4cBF715Acfe2F2e5B,1,1675589432,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x955A44E6baC7c2424Bb52b81870C01D28fCE0038,1,1675588955,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x80FDc30D21A672EeF723b809Ed4ba7c91728D421,1,1675585442,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x7B79c37Bb80cc76Fe6b758c7140228FEcc7e2A2e,1,1675580786,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xc330Feb66993346B932d397e085B6FC4234f97d9,1,1675576686,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x20414D54BCCe87fF857caa49E8A0461e82e2D551,1,1675575369,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x4796E4aFD565e43B7267F1688ec09B6A246cB5fc,1,1675573066,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xDb8D484c46cE6B0bd00f38a51b299EB129928AC0,1,1675571657,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x14B30b46ec4fA1a993806bd5Dda4195C5a82353e,1,1675564308,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xEed8e6512ff83092ffe544bD308e94934A113Ea0,1,1675559607,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x81aFcF6Dd79897cBa488471eCEc2f41BF3f7CA9B,1,1675554436,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x1Ec289BD5F002B7969887b8E18a1625052a67D0d,1,1675547072,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xEd53426f3F4745C5db55a2E69695d6c6493C9eD0,1,1675544372,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x1754352eacb753327Fec2d4F48f0fb36B672C5e0,1,1675538032,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0xa6D1FEda6fc70680816eF6A23faf5e454e2f9C09,1,1675537399,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x7b86b43CC1E2d568398ceEd8fC74338Dc9F9d193,1,1675537225,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
0x7ccf173012bfE53F16F4D6A2a4aea32abAfcD04C,1,1675534903,"{'id': '0x303862e5331679f13cc4d9040debc6cfb73f715b01fcdc91adc7b017b7ffdf6c', 'title': '[Epoch-16] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1675427257, 'start': 1675427248, 'end': 1675686448, 'choices': ['Valid', 'Invalid']}"
